_id.Country,_id.Sector,_id.Year,_id.EducationLevel,Avg_PreAI,Avg_PostAI,Avg_Automation_Impact,Avg_AI_Role_Jobs,Avg_ReskillingPrograms,Avg_EconomicImpact,Avg_SectorGrowth
Canada,Agriculture,2019,Master,6.892,4.348,0.396,2948.2,375.8,0.16999999999999998,3.808
Canada,Agriculture,2019,Bachelor,6.618333333333333,7.404166666666666,0.42583333333333334,5054.25,646.3333333333334,0.255,1.7683333333333333
Canada,Agriculture,2019,High School,5.574285714285715,4.65,0.06999999999999999,1408.5714285714287,788.4285714285714,0.20285714285714285,1.9357142857142857
Canada,Agriculture,2019,Unknown,6.5397727272727275,6.0875,0.3229545454545455,2534.5,716.6590909090909,0.2815909090909091,3.0454545454545454
Canada,Agriculture,2020,PhD,1.5633333333333332,5.605,0.15833333333333333,3562.25,865.3333333333334,0.35083333333333333,2.7449999999999997
Canada,Agriculture,2020,Unknown,7.801515151515151,6.833939393939394,0.2593939393939394,2516.969696969697,563.2424242424242,0.21696969696969698,1.6833333333333333
Canada,Agriculture,2020,High School,6.4433333333333325,3.4583333333333335,0.24333333333333332,1620.5,506,0.2733333333333333,1.2766666666666666
Canada,Agriculture,2020,Master,6.1433333333333335,3.9459999999999997,0.2886666666666667,3320.8,584.0666666666667,0.2273333333333333,2.522
Canada,Agriculture,2020,Bachelor,5.2988888888888885,4.452222222222222,0.42333333333333334,1901.7777777777778,416.77777777777777,0.12555555555555553,2.898888888888889
Canada,Agriculture,2021,Bachelor,7.9911111111111115,1.6788888888888889,0.24333333333333332,3639.3333333333335,529.8888888888889,0.1488888888888889,1.5855555555555556
Canada,Agriculture,2021,Master,9.298461538461538,4.978461538461539,0.20692307692307693,3443.6923076923076,938.2307692307693,0.4969230769230769,1.6623076923076923
Canada,Agriculture,2021,High School,8.618888888888888,5.858888888888888,0.19777777777777777,4348.111111111111,456.55555555555554,0.5177777777777778,2.0288888888888885
Canada,Agriculture,2021,Unknown,5.7439024390243905,6.670243902439025,0.31682926829268293,2661.8536585365855,590.8780487804878,0.30073170731707316,3.2312195121951217
Canada,Agriculture,2021,PhD,8.667857142857143,6.55,0.17714285714285713,2965.1428571428573,288,0.16071428571428573,1.6371428571428572
Canada,Agriculture,2022,PhD,9.786,1.208,0,418.2,851.2,0.19,1.7579999999999998
Canada,Agriculture,2022,Master,6.6739999999999995,6.475999999999999,0.258,2200,647.8,0.198,2.428
Canada,Agriculture,2022,Bachelor,7.472222222222222,3.571111111111111,0.21333333333333332,2745,842.4444444444445,0.35555555555555557,3.2944444444444443
Canada,Agriculture,2022,High School,5.767500000000001,8.609166666666667,0.3416666666666666,1861,403.25,0.28833333333333333,2.84
Canada,Agriculture,2022,Unknown,5.345294117647059,5.069215686274509,0.34647058823529414,3023.470588235294,674.0588235294117,0.21000000000000002,2.7266666666666666
Canada,Agriculture,2023,PhD,11.55181818181818,7.53,0.21454545454545454,3455.3636363636365,654.1818181818181,0.2636363636363636,2.68
Canada,Agriculture,2023,High School,4.242727272727273,5.9372727272727275,0.3909090909090909,4553.454545454545,490.45454545454544,0.4090909090909091,3.2127272727272724
Canada,Agriculture,2023,Unknown,7.029491525423729,5.395254237288135,0.23491525423728812,2815.3898305084745,593.4745762711865,0.3249152542372882,2.227457627118644
Canada,Agriculture,2023,Bachelor,4.463333333333334,5.79,0.3411111111111111,3081.4444444444443,705.7777777777778,0.3411111111111111,3.4177777777777774
Canada,Agriculture,2023,Master,5.655,2.965,0.43166666666666664,2516.5,0,0.12833333333333333,0.7483333333333332
Canada,Agriculture,2024,Unknown,6.28051282051282,6.718461538461538,0.2407692307692308,2105.4102564102564,713.7948717948718,0.23564102564102563,2.1212820512820514
Canada,Agriculture,2024,PhD,5.098888888888889,4.138888888888889,0.19666666666666666,3424.777777777778,580.7777777777778,0.32555555555555554,2.0955555555555554
Canada,Agriculture,2024,Master,3.0166666666666666,3.7411111111111115,0.13333333333333333,1441.888888888889,696,0.2588888888888889,2.8477777777777775
Canada,Agriculture,2024,High School,9.275833333333333,2.7883333333333336,0.2675,1292.9166666666667,795.5833333333334,0.16333333333333333,3.876666666666667
Canada,Agriculture,2024,Bachelor,4.684736842105264,5.161052631578947,0.27210526315789474,4720.526315789473,454.36842105263156,0.261578947368421,2.3305263157894736
Canada,Agriculture,2025,High School,1.4633333333333334,5.777777777777778,0.31333333333333335,4201.222222222223,527.7777777777778,0.09222222222222223,1.5277777777777777
Canada,Agriculture,2025,Unknown,5.267878787878788,3.712424242424242,0.3106060606060606,3247.121212121212,823.060606060606,0.3142424242424242,2.730909090909091
Canada,Agriculture,2025,PhD,5.204615384615384,7.0346153846153845,0.3076923076923077,1903.2307692307693,617.3076923076923,0.20846153846153845,0.9392307692307692
Canada,Agriculture,2025,Master,8.8475,6.3125,0.24125,3818.5,432.125,0.3125,4.03
Canada,Agriculture,2025,Bachelor,2.7228571428571433,2.6942857142857144,0.4228571428571429,4199.571428571428,388.14285714285717,0.22428571428571428,2.6957142857142857
Canada,Education,2010,PhD,5.9255555555555555,2.8833333333333333,0.22444444444444445,2100.1111111111113,287.55555555555554,0.2644444444444444,1.9944444444444445
Canada,Education,2010,Master,5.074545454545454,8.692727272727273,0.28909090909090907,1796.4545454545455,655.4545454545455,0.1490909090909091,1.6763636363636365
Canada,Education,2010,Unknown,6.404126984126984,7.031111111111111,0.26904761904761904,2521.9523809523807,619.6825396825396,0.20158730158730157,1.8587301587301586
Canada,Education,2010,Bachelor,8.064166666666667,0.9366666666666666,0.33916666666666667,3569.9166666666665,718.6666666666666,0.2816666666666667,3.061666666666667
Canada,Education,2010,High School,3.152222222222222,8.72888888888889,0.17888888888888888,1644,140,0.30333333333333334,1.982222222222222
Canada,Education,2011,Bachelor,4.404166666666667,7.081666666666667,0.2966666666666667,4464.833333333333,1158,0.21333333333333335,3.3216666666666668
Canada,Education,2011,Master,10.528333333333334,9.145000000000001,0.305,2031.8333333333333,614.8333333333334,0.29833333333333334,2.0933333333333333
Canada,Education,2011,High School,6.735833333333333,7.253333333333334,0.25166666666666665,1358.1666666666667,467.3333333333333,0.3025,2.813333333333333
Canada,Education,2011,PhD,8.702142857142857,3.7771428571428567,0.15071428571428572,2816.285714285714,682.9285714285714,0.24071428571428571,3.781428571428571
Canada,Education,2011,Unknown,4.909782608695652,5.93891304347826,0.2956521739130435,2675.521739130435,558.5,0.24195652173913046,2.2254347826086955
Canada,Education,2012,PhD,3.223,2.05,0.28,3367.5,893.4,0.321,1.7440000000000002
Canada,Education,2012,Bachelor,7.8999999999999995,4.713333333333334,0.36083333333333334,2704.4166666666665,763.5,0.22416666666666665,2.733333333333333
Canada,Education,2012,Unknown,7.05325,6.69,0.27,2564.975,752.275,0.19175,2.0420000000000003
Canada,Education,2012,High School,3.1887499999999998,3.71,0.43875,2115.375,738.625,0.495,3.37125
Canada,Education,2012,Master,8.251428571428571,4.867142857142857,0.3071428571428571,2642.5714285714284,572.4285714285714,0.3028571428571429,5.45
Canada,Education,2013,Unknown,6.280434782608695,7.867608695652175,0.22891304347826086,3041.3478260869565,809.5434782608696,0.18456521739130435,2.7432608695652174
Canada,Education,2013,High School,2.4875,11.177499999999998,0.39125,2230.875,779.375,0.14250000000000002,2.215
Canada,Education,2013,Master,6.623333333333333,6.69,0.21555555555555556,1887.888888888889,982,0.22444444444444445,2.9355555555555557
Canada,Education,2013,Bachelor,5.090909090909091,6.847272727272727,0.29090909090909095,3350.7272727272725,864.8181818181819,0.3018181818181818,2.26
Canada,Education,2013,PhD,6.090999999999999,6.3229999999999995,0.173,3728.6,780.7,0.19,0.726
Canada,Education,2014,Unknown,5.652068965517241,5.755000000000001,0.23879310344827587,2310.8275862068967,564,0.25741379310344825,1.921896551724138
Canada,Education,2014,PhD,7.535555555555555,6.911111111111111,0.2177777777777778,4261.555555555556,1006.8888888888889,0.21333333333333332,2.5244444444444443
Canada,Education,2014,Bachelor,3.9828571428571427,7.9350000000000005,0.4342857142857143,2646.6428571428573,640.3571428571429,0.31214285714285717,2.505714285714286
Canada,Education,2014,High School,6.004117647058823,7.07,0.2064705882352941,3282.235294117647,415.2352941176471,0.16764705882352943,2.958235294117647
Canada,Education,2014,Master,7.6930000000000005,6.92,0.14300000000000002,4977.9,551.1,0.05500000000000001,2.5949999999999998
Canada,Education,2015,PhD,6.298333333333333,4.2749999999999995,0.03666666666666667,5572.833333333333,777.3333333333334,0.07666666666666667,1.2733333333333334
Canada,Education,2015,High School,2.798,6.5280000000000005,0.271,1541.4,635.9,0.333,2.023
Canada,Education,2015,Unknown,8.22235294117647,8.190882352941177,0.335,3204.3823529411766,752.2941176470588,0.3129411764705883,2.613235294117647
Canada,Education,2015,Master,5.912000000000001,6.9159999999999995,0.21600000000000003,2353,903,0.344,2.96
Canada,Education,2015,Bachelor,6.812857142857142,8.444285714285714,0.3014285714285715,2325.5714285714284,797.1428571428571,0.3028571428571429,0.8657142857142858
Canada,Education,2016,Master,7.0375,4.8100000000000005,0.4425,2994.0625,579.625,0.3325,1.968125
Canada,Education,2016,PhD,7.472727272727272,7.5218181818181815,0.23727272727272727,2820.909090909091,892,0.04818181818181819,2.12
Canada,Education,2016,High School,4.084285714285714,8.574285714285713,0.4428571428571429,1697.142857142857,509.7142857142857,0.13857142857142857,3.4042857142857144
Canada,Education,2016,Unknown,7.843589743589743,7.1951282051282055,0.22692307692307692,3332.871794871795,714,0.26871794871794874,2.106923076923077
Canada,Education,2016,Bachelor,4.933333333333334,6.994166666666666,0.30833333333333335,3711.4166666666665,390.3333333333333,0.25166666666666665,2.084166666666667
Canada,Education,2017,Master,8.297,4.583,0.135,2386.5,363.5,0.256,1.8539999999999999
Canada,Education,2017,Unknown,5.61804347826087,7.415434782608696,0.19217391304347825,2849.5652173913045,687.8695652173913,0.3291304347826087,2.868913043478261
Canada,Education,2017,Bachelor,5.464117647058823,8.399411764705881,0.3541176470588235,3064.705882352941,605.7647058823529,0.23823529411764705,3.435882352941176
Canada,Education,2017,High School,7.220000000000001,5.301,0.274,4997,255.8,0.262,1.78
Canada,Education,2017,PhD,7.903333333333333,7.685,0.3033333333333333,1888.3333333333333,342,0.12333333333333334,1.04
Canada,Education,2018,PhD,5.588888888888889,5.595555555555555,0.28777777777777774,4206.333333333333,654.1111111111111,0.12111111111111111,2.102222222222222
Canada,Education,2018,Unknown,7.15475,6.0009999999999994,0.28125,2714.7,889.875,0.24925000000000003,2.27375
Canada,Education,2018,Master,5.56,3.791111111111111,0.3488888888888889,3421.222222222222,296.6666666666667,0.18888888888888888,3.1255555555555556
Canada,Education,2018,Bachelor,7.169411764705882,2.543529411764706,0.2505882352941176,2865.0588235294117,725.4117647058823,0.22588235294117645,1.6464705882352941
Canada,Education,2018,High School,3.686,4.943,0.403,2223.7,310.6,0.29500000000000004,1.49
Canada,Education,2019,Master,1.09875,10.1525,0.08625,4356.875,393,0.23375,2.78
Canada,Education,2019,High School,6.382222222222222,10.872222222222222,0.13333333333333333,2168,596.5555555555555,0.11555555555555556,4.545555555555556
Canada,Education,2019,PhD,9.468,10.372,0.42000000000000004,1802.6,1139.8,0.064,0
Canada,Education,2019,Unknown,5.774318181818182,6.6234090909090915,0.28136363636363637,2808.0454545454545,541.4318181818181,0.21909090909090911,2.9822727272727274
Canada,Education,2019,Bachelor,4.964999999999999,5.5,0.2692857142857143,2944.214285714286,380.57142857142856,0.21714285714285714,1.6364285714285713
Canada,Education,2020,Unknown,7.0172,5.3629999999999995,0.306,3119.24,537.2,0.201,1.8838
Canada,Education,2020,High School,6.312857142857142,6.498571428571428,0.34285714285714286,3208.714285714286,844.2857142857143,0.1757142857142857,2.2399999999999998
Canada,Education,2020,PhD,5.606,4.55,0.44000000000000006,2499.5,909.6,0.196,1.085
Canada,Education,2020,Master,1.5016666666666667,7.851666666666667,0.30666666666666664,3123.3333333333335,797,0.37666666666666665,3.5050000000000003
Canada,Education,2020,Bachelor,7.495,7.956666666666667,0.345,3548.6666666666665,364.5,0.18833333333333332,0.8533333333333334
Canada,Education,2021,Master,5.1625,3.9825,0.4475,2546.25,216.75,0.345,6.1175
Canada,Education,2021,Bachelor,5.826666666666667,5.983333333333333,0.5225000000000001,3614.5833333333335,362.75,0.22083333333333333,2.66
Canada,Education,2021,Unknown,6.7505999999999995,4.786,0.2686,2442.48,610.02,0.2584,2.8171999999999997
Canada,Education,2021,High School,7.618461538461539,5.8561538461538465,0.2646153846153846,3890.769230769231,406.0769230769231,0.32384615384615384,3.8938461538461535
Canada,Education,2021,PhD,7.916363636363636,6.911818181818182,0.18636363636363634,1355.090909090909,717.3636363636364,0.31363636363636366,2.8109090909090906
Canada,Education,2022,Bachelor,7.889999999999999,6.161,0.40800000000000003,4273.6,428.1,0.178,0.952
Canada,Education,2022,Unknown,7.295909090909091,7.860454545454545,0.3625,2261.1136363636365,700.5909090909091,0.2325,3.3902272727272726
Canada,Education,2022,High School,8.116666666666667,6.930000000000001,0.10222222222222221,2524.4444444444443,660,0.09222222222222223,1.8600000000000003
Canada,Education,2022,PhD,6.406153846153846,6.746153846153846,0.26153846153846155,3802.5384615384614,621.0769230769231,0.19153846153846155,3.8776923076923073
Canada,Education,2022,Master,8.44,6.522,0.18333333333333332,2003,515.3333333333334,0.15133333333333335,3.1933333333333334
Canada,Education,2023,High School,7.201666666666667,10.385,0.20666666666666667,1543.8333333333333,636,0.26166666666666666,2.51
Canada,Education,2023,Unknown,4.380681818181818,6.902727272727272,0.26,3123.8636363636365,699.5227272727273,0.31272727272727274,1.9631818181818181
Canada,Education,2023,Master,10.300833333333333,3.2708333333333335,0.24333333333333332,3228.6666666666665,729.5833333333334,0.2675,2.1033333333333335
Canada,Education,2023,PhD,9.45,7.096666666666667,0.23000000000000004,3349.222222222222,82.33333333333333,0.20444444444444443,2.6255555555555556
Canada,Education,2023,Bachelor,5.775714285714286,8.424285714285714,0.47000000000000003,4079.8571428571427,877.5714285714286,0.11428571428571428,2.2114285714285713
Canada,Education,2024,High School,2.18,11.8325,0.0975,1187.75,350.75,0.705,1.47
Canada,Education,2024,Bachelor,5.932727272727272,3.194545454545455,0.08,3944.090909090909,1121.4545454545455,0.16545454545454544,3.2763636363636364
Canada,Education,2024,PhD,7.499411764705882,7.014705882352941,0.37588235294117645,3517.4117647058824,654.7058823529412,0.27941176470588236,1.8005882352941176
Canada,Education,2024,Master,7.9511111111111115,8.537777777777778,0.30777777777777776,2825.8888888888887,687.7777777777778,0.0688888888888889,3.356666666666667
Canada,Education,2024,Unknown,6.578913043478261,6.934347826086957,0.3706521739130435,3049.4565217391305,594.1086956521739,0.2504347826086956,2.723478260869565
Canada,Education,2025,Bachelor,4.9372727272727275,5.594545454545455,0.2381818181818182,3181.090909090909,741.0909090909091,0.29545454545454547,1.7945454545454544
Canada,Education,2025,Unknown,10.911707317073171,4.525365853658537,0.3182926829268293,4081.8536585365855,555.2682926829268,0.2878048780487805,2.1012195121951223
Canada,Education,2025,High School,7.963571428571428,3.775714285714286,0.1992857142857143,3174.0714285714284,635,0.2392857142857143,2.880714285714286
Canada,Education,2025,PhD,2.857142857142857,4.1814285714285715,0.09428571428571429,2410.714285714286,363,0.26,1.6871428571428573
Canada,Education,2025,Master,3.9949999999999997,8.073333333333334,0.3416666666666666,1210.5,1238.3333333333333,0,4.763333333333333
Canada,Finance,2010,Master,8.15857142857143,7.517857142857143,0.3192857142857143,4467.5,667.5,0.37785714285714284,1.4157142857142857
Canada,Finance,2010,Bachelor,3.07,8.755454545454546,0.2681818181818182,3098.5454545454545,548.5454545454545,0.2290909090909091,1.99
Canada,Finance,2010,Unknown,7.682413793103448,6.141034482758621,0.1486206896551724,3718.448275862069,599.1034482758621,0.24862068965517242,2.3351724137931034
Canada,Finance,2010,High School,7.837142857142857,4.743571428571428,0.3335714285714286,3465.4285714285716,548.2142857142857,0.3307142857142857,2.6792857142857143
Canada,Finance,2010,PhD,5.15090909090909,4.40090909090909,0.22272727272727275,5016.636363636364,507.72727272727275,0.2772727272727273,1.0972727272727274
Canada,Finance,2011,Master,6.927142857142856,8.43142857142857,0.25142857142857145,1243.5714285714287,363.14285714285717,0.6271428571428571,3.915714285714286
Canada,Finance,2011,High School,8.285555555555554,4.7588888888888885,0.1811111111111111,5026.444444444444,471.3333333333333,0.4211111111111111,1.65
Canada,Finance,2011,Bachelor,7.2620000000000005,8.456,0.29733333333333334,2743.6666666666665,448.2,0.258,2.2253333333333334
Canada,Finance,2011,Unknown,7.6129999999999995,4.9285,0.3705,3155.525,588.625,0.2605,3.5767499999999997
Canada,Finance,2011,PhD,1.8692857142857144,3.8957142857142855,0.3071428571428571,3182.785714285714,829.7142857142857,0.20214285714285715,1.622857142857143
Canada,Finance,2012,PhD,7.3066666666666675,10.734444444444444,0.26555555555555554,2705.6666666666665,497.77777777777777,0.09555555555555556,2.732222222222222
Canada,Finance,2012,Unknown,6.709999999999999,5.833488372093023,0.3,2002.0232558139535,655.8604651162791,0.1997674418604651,3.053255813953488
Canada,Finance,2012,Bachelor,4.537777777777778,9.236666666666666,0.3344444444444445,2462.4444444444443,465,0.6466666666666667,0.6966666666666667
Canada,Finance,2012,Master,6.934,8.312000000000001,0.509,2554.5,697.7,0.205,2.008
Canada,Finance,2012,High School,4.981428571428571,5.991428571428571,0.31857142857142856,2543.3571428571427,476.57142857142856,0.18857142857142858,1.7971428571428572
Canada,Finance,2013,PhD,8.904,8.794,0.46099999999999997,5038.3,186.9,0.48600000000000004,3.174
Canada,Finance,2013,Unknown,6.791162790697674,7.115581395348838,0.16186046511627908,3751.4186046511627,685.3488372093024,0.2606976744186047,2.9451162790697674
Canada,Finance,2013,High School,6.0600000000000005,3.8685714285714283,0.5014285714285714,3196.1428571428573,574.2857142857143,0.40285714285714286,1.9042857142857144
Canada,Finance,2013,Master,13.129999999999999,3.974285714285714,0.41428571428571426,684.5714285714286,876,0.19142857142857145,1.05
Canada,Finance,2013,Bachelor,7.862666666666667,5.689333333333334,0.3993333333333334,2127.866666666667,999.7333333333333,0.142,3.021333333333333
Canada,Finance,2014,Bachelor,7.397142857142858,5.576428571428571,0.20500000000000002,3605.1428571428573,714.1428571428571,0.295,2.8457142857142856
Canada,Finance,2014,High School,10.023333333333333,5.512,0.2733333333333333,2092.9333333333334,531.7333333333333,0.186,2.3953333333333333
Canada,Finance,2014,Unknown,7.7467500000000005,4.239,0.20475,2878.275,619.075,0.31124999999999997,2.4219999999999997
Canada,Finance,2014,PhD,7.7299999999999995,7.808,0.275,756.7,512.9,0.356,1
Canada,Finance,2014,Master,5.4675,7.5633333333333335,0.44083333333333335,5271.25,276,0.26916666666666667,1.8983333333333332
Canada,Finance,2015,Bachelor,4.5430769230769235,4.519230769230769,0.2676923076923077,4895.538461538462,375.84615384615387,0.3107692307692308,2.9538461538461536
Canada,Finance,2015,High School,8.087,4.845000000000001,0.153,3220,579.3,0.316,2.153
Canada,Finance,2015,PhD,5.66875,7.339375,0.23625000000000002,4166.125,721.9375,0.14375,3.6393750000000002
Canada,Finance,2015,Master,4.332727272727272,5.872727272727272,0.1881818181818182,3297.3636363636365,967.2727272727273,0.13454545454545455,1.3463636363636362
Canada,Finance,2015,Unknown,6.677391304347827,6.349565217391304,0.2952173913043478,2506.391304347826,589.3913043478261,0.20043478260869566,2.325
Canada,Finance,2016,Master,6.252222222222223,8.334444444444445,0.38999999999999996,2216.4444444444443,381.44444444444446,0.2222222222222222,3.5044444444444443
Canada,Finance,2016,PhD,7.728,7.792999999999999,0.132,4095.5,1182,0.307,3.507
Canada,Finance,2016,Bachelor,9.175,6.159,0.34199999999999997,1123.2,667.9,0.293,2.226
Canada,Finance,2016,High School,8.967692307692307,5.024615384615384,0.10846153846153847,1362.5384615384614,756.6153846153846,0.13846153846153847,2.914615384615385
Canada,Finance,2016,Unknown,4.434651162790698,6.536046511627907,0.1825581395348837,3176.093023255814,699.1395348837209,0.23186046511627909,3.213720930232558
Canada,Finance,2017,High School,3.41,2.67375,0.32625,3973.75,645.75,0.49875,2.795
Canada,Finance,2017,Master,9.502857142857142,5.299999999999999,0.04285714285714286,3144.714285714286,89.85714285714286,0.22428571428571428,3.9828571428571427
Canada,Finance,2017,PhD,4.5075,4.85125,0.25375000000000003,2648.625,759.625,0.26875,1.1199999999999999
Canada,Finance,2017,Bachelor,5.7425,5.967499999999999,0.13375,2090.375,547.75,0.41125,4.03875
Canada,Finance,2017,Unknown,6.5988,5.733,0.3356,2612.76,603.74,0.322,1.6369999999999998
Canada,Finance,2018,PhD,4.843333333333334,7.447777777777778,0.2622222222222222,3842.777777777778,635,0.34,0.5077777777777778
Canada,Finance,2018,Bachelor,5.625,5.888333333333333,0.24083333333333334,4037,494.8333333333333,0.35833333333333334,2.766666666666667
Canada,Finance,2018,Master,8.625454545454545,5.780909090909091,0.22818181818181815,2443.818181818182,696.6363636363636,0.3854545454545455,3.6290909090909094
Canada,Finance,2018,High School,6.0183333333333335,4.5575,0.2325,4206.583333333333,663.8333333333334,0.20166666666666666,1.5999999999999999
Canada,Finance,2018,Unknown,5.9111627906976745,5.387209302325582,0.32116279069767445,2714.232558139535,747.9302325581396,0.23093023255813952,2.4488372093023254
Canada,Finance,2019,PhD,4.301428571428572,6.458571428571429,0.2757142857142857,2697.1428571428573,901.7142857142857,0.2885714285714286,1.2014285714285715
Canada,Finance,2019,Master,5.175882352941176,9.59,0.2376470588235294,3012.8823529411766,542.5294117647059,0.30941176470588233,2.3794117647058823
